date,cough,Morning Sickness,Synkinesis,Purpura Fulminans,Renal Colic,isPartial,"Alexia, Pure","Aphasia, Conduction",Stupor,Urinoma,state,Deaf-Blind Disorders,Eye Pain,Reticulocytosis,Systolic Murmurs,Piriformis Muscle Syndrome,Primary Progressive Nonfluent Aphasia,Susac Syndrome,Sweating Sickness,Alien Hand Syndrome,Body Weight Changes,Necrolytic Migratory Erythema,Striae Distensae,Infantile Apparent Life-Threatening Event,Slit Ventricle Syndrome
2005-09-01,27,14,0,0,0,False,0,0,0,0,DC,0,3,0,0,0,0,0,0,3,0,0,0,0,0
2005-10-01,27,8,0,0,0,False,0,0,0,0,DC,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2005-11-01,25,5,0,0,0,False,0,0,0,0,DC,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2005-12-01,26,13,0,0,0,False,0,0,0,0,DC,0,5,0,0,0,0,0,0,0,0,0,0,0,0
2006-01-01,40,7,0,0,0,False,0,0,0,0,DC,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-02-01,26,3,0,0,0,False,0,0,0,0,DC,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2006-03-01,22,8,0,0,0,False,0,0,0,0,DC,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2006-04-01,21,7,0,0,0,False,0,0,0,0,DC,0,5,0,0,0,0,0,0,3,0,0,0,0,0
2006-05-01,20,5,0,0,0,False,0,0,0,0,DC,0,5,0,0,0,0,0,0,0,0,0,0,0,0
2006-06-01,25,10,0,0,0,False,0,0,0,0,DC,0,5,0,0,0,0,0,0,0,0,0,0,0,0
2006-07-01,36,9,0,0,0,False,0,0,0,0,DC,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2006-08-01,28,6,0,0,0,False,0,0,0,0,DC,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2006-09-01,32,10,0,0,0,False,0,0,0,0,DC,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2006-10-01,25,7,0,0,0,False,0,0,0,0,DC,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2006-11-01,45,7,0,0,2,False,0,0,0,0,DC,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2006-12-01,26,9,0,0,2,False,0,0,2,0,DC,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2007-01-01,35,6,0,0,0,False,0,0,0,0,DC,0,6,0,0,0,0,0,0,0,0,0,0,0,0
2007-02-01,29,6,0,0,2,False,0,0,0,0,DC,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2007-03-01,34,5,0,0,0,False,0,0,2,0,DC,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2007-04-01,27,6,0,0,0,False,0,0,0,0,DC,0,2,0,0,0,0,0,2,0,0,0,0,0,0
2007-05-01,20,10,0,0,0,False,0,0,0,0,DC,0,1,0,0,0,0,0,4,0,0,0,0,0,0
2007-06-01,21,9,0,0,0,False,0,0,3,0,DC,0,5,0,0,0,0,0,3,2,0,0,0,0,0
2007-07-01,23,11,0,0,0,False,0,0,0,0,DC,0,3,0,0,0,0,0,1,0,0,0,0,0,0
2007-08-01,24,10,0,0,0,False,0,0,0,0,DC,0,5,0,0,0,0,0,0,0,0,0,0,0,0
2007-09-01,27,8,0,0,0,False,0,0,1,0,DC,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2007-10-01,30,5,0,0,0,False,0,0,0,0,DC,0,2,0,0,0,0,0,1,0,0,0,0,0,0
2007-11-01,36,7,0,0,0,False,0,0,1,0,DC,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-01,40,7,0,0,0,False,0,0,0,0,DC,0,2,0,0,0,0,0,1,0,0,0,0,0,0
2008-01-01,44,6,0,0,1,False,0,0,3,0,DC,0,4,0,0,0,0,0,2,0,0,0,0,0,0
2008-02-01,47,4,0,0,0,False,0,0,1,0,DC,0,4,0,0,0,0,0,2,0,0,0,0,0,0
2008-03-01,33,8,0,0,0,False,0,0,0,0,DC,0,5,0,0,0,0,0,2,0,0,0,0,0,0
2008-04-01,29,9,0,0,0,False,0,0,1,0,DC,0,5,0,0,0,0,0,1,0,0,0,0,0,0
2008-05-01,24,8,0,0,0,False,0,0,1,0,DC,0,8,0,0,0,0,0,1,0,0,0,0,0,0
2008-06-01,26,11,0,0,1,False,0,0,0,0,DC,0,2,0,0,0,0,0,1,0,0,0,0,0,0
2008-07-01,28,9,0,0,0,False,0,0,0,0,DC,0,3,0,0,0,0,0,1,0,0,0,0,0,0
2008-08-01,29,7,0,0,0,False,0,0,1,0,DC,0,4,0,0,0,0,0,2,0,0,0,0,0,0
2008-09-01,32,4,0,0,1,False,0,0,1,0,DC,0,2,0,0,0,0,0,1,0,0,0,0,0,0
2008-10-01,34,3,0,0,0,False,0,0,0,0,DC,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2008-11-01,42,6,0,0,0,False,0,0,0,0,DC,0,3,0,0,0,0,0,1,0,0,0,0,0,0
2008-12-01,33,5,0,0,0,False,0,0,1,0,DC,0,1,0,0,0,0,0,1,1,0,0,0,0,0
2009-01-01,44,14,0,0,0,False,0,0,0,0,DC,0,2,0,0,0,0,0,1,0,0,0,0,0,0
2009-02-01,46,5,0,0,0,False,0,0,0,0,DC,0,5,0,0,0,0,0,0,0,0,0,0,0,0
2009-03-01,36,6,0,0,1,False,0,0,1,0,DC,0,5,0,0,0,0,0,0,0,0,0,0,0,0
2009-04-01,41,8,0,0,0,False,0,0,1,0,DC,0,4,0,0,0,0,0,2,0,0,0,0,0,0
2009-05-01,28,5,0,0,1,False,0,0,0,0,DC,0,2,0,0,0,0,0,1,0,0,0,0,0,0
2009-06-01,35,5,0,0,1,False,0,0,0,0,DC,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2009-07-01,29,13,0,0,0,False,0,0,0,0,DC,0,4,0,0,0,0,0,4,0,0,0,0,0,0
2009-08-01,23,7,0,0,0,False,0,0,0,0,DC,0,4,0,0,0,0,0,2,1,0,0,0,0,0
2009-09-01,39,6,0,0,1,False,0,0,1,0,DC,0,5,0,0,0,0,0,2,0,0,0,0,0,0
2009-10-01,57,11,0,0,0,False,0,0,1,0,DC,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2009-11-01,56,6,0,0,0,False,0,0,3,0,DC,0,4,0,0,0,0,0,0,1,0,0,0,0,0
2009-12-01,47,7,0,0,0,False,0,0,2,0,DC,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2010-01-01,52,11,0,0,1,False,0,0,1,0,DC,0,2,0,0,0,0,0,1,0,0,0,0,0,0
2010-02-01,33,8,0,0,1,False,0,0,1,0,DC,0,5,0,0,0,0,0,2,0,0,0,0,0,0
2010-03-01,39,7,0,0,1,False,0,0,2,0,DC,0,2,0,0,0,0,0,1,0,0,0,0,0,0
2010-04-01,39,10,0,0,0,False,0,0,1,0,DC,0,4,0,0,0,0,0,1,1,0,0,0,0,0
2010-05-01,37,8,0,0,1,False,0,0,0,0,DC,0,3,0,0,0,0,0,1,1,0,0,0,0,0
2010-06-01,31,10,0,0,0,False,0,0,1,0,DC,0,2,0,0,0,0,0,1,0,0,0,0,0,0
2010-07-01,38,9,0,0,0,False,0,0,0,0,DC,0,4,0,0,0,0,0,1,0,0,0,0,0,0
2010-08-01,37,5,0,0,1,False,0,0,1,0,DC,0,2,0,0,0,0,0,1,0,0,0,0,0,0
2010-09-01,55,6,0,0,0,False,0,0,2,0,DC,0,3,0,0,0,0,0,1,1,0,0,0,0,0
2010-10-01,43,7,0,0,1,False,0,0,0,0,DC,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2010-11-01,47,11,0,0,0,False,0,0,1,0,DC,0,4,0,0,0,0,0,1,0,0,0,0,0,0
2010-12-01,56,6,0,0,0,False,0,0,0,0,DC,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2011-01-01,54,9,0,0,0,False,0,0,1,0,DC,0,4,0,0,0,0,0,1,1,0,0,0,0,0
2011-02-01,63,7,0,0,0,False,0,0,1,0,DC,0,4,0,0,0,0,0,1,0,0,0,0,0,0
2011-03-01,39,10,0,0,1,False,0,0,1,0,DC,0,2,0,0,0,0,0,1,0,0,0,0,0,0
2011-04-01,40,10,0,0,1,False,0,0,1,0,DC,0,5,0,0,0,0,0,1,0,0,0,0,0,0
2011-05-01,41,9,0,0,0,False,0,0,1,0,DC,0,5,0,0,0,0,0,1,0,0,0,0,0,0
2011-06-01,42,11,0,0,1,False,0,0,1,0,DC,0,3,0,0,0,0,0,1,0,0,0,0,0,0
2011-07-01,28,11,0,0,0,False,0,0,0,0,DC,0,3,0,0,0,0,0,1,0,0,0,0,0,0
2011-08-01,31,12,0,0,0,False,0,0,1,0,DC,0,6,0,0,0,0,0,1,0,0,0,0,0,0
2011-09-01,44,11,0,0,0,False,0,0,1,0,DC,0,6,0,0,0,0,0,2,2,0,0,0,0,0
2011-10-01,55,10,0,0,0,False,0,0,1,0,DC,0,6,0,0,0,0,0,2,0,0,0,0,0,0
2011-11-01,75,16,0,0,0,False,0,0,1,0,DC,0,5,0,0,0,0,0,2,0,0,0,0,0,0
2011-12-01,64,13,0,0,1,False,0,0,1,0,DC,0,6,0,0,0,0,0,1,0,0,0,0,0,0
2012-01-01,71,14,0,0,0,False,0,0,1,0,DC,0,5,0,0,0,0,0,2,0,0,0,0,0,0
2012-02-01,68,12,0,0,1,False,0,0,3,0,DC,0,5,0,0,0,0,0,1,0,0,0,0,0,0
2012-03-01,63,13,0,0,0,False,0,0,1,0,DC,0,7,0,0,0,0,0,1,0,0,0,0,0,0
2012-04-01,55,13,0,0,1,False,0,0,1,0,DC,0,6,0,0,0,0,0,0,0,0,0,0,0,0
2012-05-01,56,13,0,0,0,False,0,0,1,0,DC,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2012-06-01,51,12,0,0,0,False,0,0,1,0,DC,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2012-07-01,45,11,0,0,1,False,0,0,0,0,DC,0,4,0,0,0,0,0,1,0,0,0,0,0,0
2012-08-01,54,14,0,0,0,False,0,0,0,0,DC,0,5,0,0,0,0,0,1,0,0,0,0,0,0
2012-09-01,61,14,0,0,0,False,0,0,1,0,DC,0,6,0,0,0,0,0,1,0,0,0,0,0,0
2012-10-01,72,12,0,0,1,False,0,0,1,0,DC,0,7,0,0,0,0,0,1,0,0,0,0,0,0
2012-11-01,66,7,0,0,1,False,0,0,3,0,DC,0,5,0,0,0,0,0,1,0,0,0,0,0,0
2012-12-01,81,12,0,0,0,False,0,0,0,0,DC,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2013-01-01,75,10,0,0,0,False,0,0,1,0,DC,0,5,0,0,0,0,0,1,1,0,0,0,0,0
2013-02-01,57,15,0,0,0,False,0,0,1,0,DC,0,7,0,0,0,0,0,0,1,0,0,0,0,0
2013-03-01,63,12,0,0,1,False,0,0,1,0,DC,0,5,0,0,0,0,0,1,0,0,0,0,0,0
2013-04-01,56,11,0,0,0,False,0,0,1,0,DC,0,9,0,0,0,0,0,0,0,0,0,0,0,0
2013-05-01,54,10,0,0,0,False,0,0,1,0,DC,0,6,0,0,0,0,0,0,0,0,0,0,0,0
2013-06-01,43,12,0,0,1,False,0,0,1,0,DC,0,5,0,0,0,0,0,1,1,0,0,0,0,0
2013-07-01,35,9,0,0,0,False,0,0,0,0,DC,0,4,0,0,0,0,0,2,0,0,0,0,0,0
2013-08-01,33,8,0,0,0,False,0,0,1,0,DC,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2013-09-01,38,7,0,0,1,False,0,0,1,0,DC,0,3,0,0,0,0,0,0,1,0,0,0,0,0
2013-10-01,48,8,0,0,0,False,0,0,0,0,DC,0,4,0,0,0,0,0,1,0,0,0,0,0,0
2013-11-01,71,6,0,0,0,False,0,0,2,0,DC,0,4,0,0,0,0,0,1,0,0,0,0,0,0
2013-12-01,60,10,0,0,0,False,0,0,0,0,DC,0,2,0,0,0,0,0,1,0,0,0,0,0,0
2014-01-01,73,8,0,0,1,False,0,0,2,0,DC,0,5,0,0,0,0,0,2,0,0,0,0,0,0
2014-02-01,62,11,0,0,0,False,0,0,1,0,DC,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2014-03-01,50,10,0,0,1,False,0,0,1,0,DC,0,5,0,0,0,0,0,1,0,0,0,0,0,0
2014-04-01,42,9,0,0,1,False,0,0,2,0,DC,0,4,0,0,0,0,0,2,0,0,0,0,0,0
2014-05-01,52,7,0,0,1,False,0,0,1,0,DC,0,5,0,0,0,0,0,1,0,0,0,0,0,0
2014-06-01,48,17,0,0,0,False,0,0,0,0,DC,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2014-07-01,38,7,0,0,0,False,0,0,1,0,DC,0,5,0,0,0,0,0,1,0,0,0,0,0,0
2014-08-01,41,8,0,0,1,False,0,0,0,0,DC,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2014-09-01,53,16,0,0,1,False,0,0,1,0,DC,0,5,0,0,0,0,0,2,1,0,0,0,0,0
2014-10-01,64,12,0,0,0,False,0,0,1,0,DC,0,6,0,0,0,0,0,0,0,0,0,0,0,0
2014-11-01,88,12,0,0,1,False,0,0,1,0,DC,0,6,0,0,0,0,0,0,0,0,0,0,0,0
2014-12-01,95,11,0,0,1,False,0,0,1,0,DC,0,6,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-01,98,13,0,0,0,False,0,0,1,0,DC,0,5,0,0,0,0,0,1,0,0,0,0,0,0
2015-02-01,80,11,0,0,0,False,0,0,0,0,DC,0,6,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-01,69,13,0,0,0,False,0,0,1,0,DC,0,5,0,0,0,0,0,1,1,0,0,0,0,0
2015-04-01,74,10,0,0,0,False,0,0,1,0,DC,0,5,0,0,0,0,0,1,0,0,0,0,0,0
2015-05-01,62,8,0,0,0,False,0,0,1,0,DC,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-01,58,10,0,0,0,False,0,0,0,0,DC,0,6,0,0,0,0,0,2,0,0,0,0,0,0
2015-07-01,48,10,0,0,0,False,0,0,0,0,DC,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-01,48,11,0,0,0,False,0,0,0,0,DC,0,6,0,0,0,0,0,0,0,0,0,0,0,0
2015-09-01,59,12,0,0,0,False,0,0,1,0,DC,0,6,0,0,0,0,0,1,0,0,0,0,0,0
2015-10-01,77,9,0,0,0,False,0,0,1,0,DC,0,5,0,0,0,0,0,1,0,0,0,0,0,0
2015-11-01,90,13,0,0,0,False,0,0,1,0,DC,0,8,0,0,0,0,0,1,0,0,0,0,0,0
2015-12-01,100,10,0,0,1,False,0,0,1,0,DC,0,8,0,0,0,0,0,0,0,0,0,0,0,0
2016-01-01,88,12,0,0,0,False,0,0,2,0,DC,0,6,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-01,79,8,0,0,0,False,0,0,1,0,DC,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2016-03-01,75,9,0,0,0,False,0,0,1,0,DC,0,7,0,0,0,0,0,0,0,0,0,0,0,0
2016-04-01,66,8,0,0,0,False,0,0,2,0,DC,0,6,0,0,0,0,0,0,0,0,0,0,0,0
2016-05-01,59,11,0,0,0,False,0,0,1,0,DC,0,5,0,0,0,0,0,0,0,0,0,0,0,0
2016-06-01,53,7,0,0,0,False,0,0,1,0,DC,0,5,0,0,0,0,0,0,1,0,0,0,0,0
2016-07-01,40,10,0,0,0,False,0,0,1,0,DC,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2016-08-01,52,10,0,0,0,False,0,0,1,0,DC,0,5,0,0,0,0,0,1,0,0,0,0,0,0
2016-09-01,65,10,0,0,0,False,0,0,1,0,DC,0,7,0,0,0,0,0,1,0,0,0,0,0,0
2016-10-01,72,9,0,0,0,False,0,0,1,0,DC,0,6,0,0,0,0,0,0,0,0,0,0,0,0
2016-11-01,86,5,0,0,0,False,0,0,1,0,DC,0,5,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-01,85,12,0,0,1,False,0,0,1,0,DC,0,5,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-01,92,11,0,0,0,False,0,0,0,0,DC,0,7,0,0,0,0,0,1,0,0,0,0,0,0
2017-02-01,92,11,0,0,0,False,0,0,1,0,DC,0,7,0,0,0,0,0,0,0,0,0,0,0,0
2017-03-01,80,8,0,0,0,False,0,0,1,0,DC,0,6,0,0,0,0,0,0,0,0,0,0,0,0
2017-04-01,75,10,0,0,0,False,0,0,1,0,DC,0,4,0,0,0,0,0,1,0,0,0,0,0,0
2017-05-01,53,9,0,0,0,False,0,0,1,0,DC,0,6,0,0,0,0,0,0,0,0,0,0,0,0
2017-06-01,53,10,0,0,1,False,0,0,0,0,DC,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-01,49,11,0,0,1,False,0,0,1,0,DC,0,6,0,0,0,0,0,1,0,0,0,0,0,0
2017-08-01,46,10,0,0,0,False,0,0,1,0,DC,0,8,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-01,67,9,0,0,0,False,0,0,1,0,DC,0,6,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-01,66,9,0,0,0,False,0,0,2,0,DC,0,5,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-01,81,7,0,0,0,False,0,0,2,0,DC,0,7,0,0,0,0,0,0,1,0,0,0,0,0
2017-12-01,83,10,0,0,0,False,0,0,1,0,DC,0,8,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-01,89,7,0,0,0,False,0,0,1,0,DC,0,6,0,0,0,0,0,1,0,0,0,0,0,0
2018-02-01,73,9,0,0,0,False,0,0,1,0,DC,0,5,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-01,52,7,0,0,0,False,0,0,2,0,DC,0,7,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-01,69,7,0,0,0,False,0,0,0,0,DC,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2018-05-01,48,6,0,0,1,False,0,0,1,0,DC,0,6,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-01,55,7,0,0,0,False,0,0,1,0,DC,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-01,38,9,0,0,1,False,0,0,0,0,DC,0,5,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-01,41,3,0,0,2,False,0,0,1,0,DC,0,6,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-01,39,6,0,0,0,True,0,0,0,0,DC,0,10,0,0,0,0,0,3,0,0,0,0,0,0
2004-01-01,38,75,0,0,0,False,0,0,0,0,DE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004-02-01,0,0,0,0,0,False,0,0,0,0,DE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004-03-01,46,0,0,0,0,False,0,0,0,0,DE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004-04-01,35,0,0,0,0,False,0,0,0,0,DE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004-05-01,63,0,0,0,0,False,0,0,0,0,DE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004-06-01,32,0,0,0,0,False,0,0,0,0,DE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004-07-01,0,31,0,0,0,False,0,0,0,0,DE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004-08-01,0,0,0,0,0,False,0,0,0,0,DE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004-09-01,0,0,0,0,0,False,0,0,0,0,DE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004-10-01,53,0,0,0,0,False,0,0,0,0,DE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004-11-01,71,0,0,0,0,False,0,0,0,0,DE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004-12-01,51,0,0,0,0,False,0,0,0,0,DE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005-01-01,0,0,0,0,0,False,0,0,0,0,DE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005-02-01,0,0,0,0,0,False,0,0,0,0,DE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005-03-01,21,0,0,0,0,False,0,0,0,0,DE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005-04-01,24,0,0,0,0,False,0,0,0,0,DE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005-05-01,41,21,0,0,0,False,0,0,0,0,DE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005-06-01,22,0,0,0,0,False,0,0,0,0,DE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005-07-01,0,0,0,0,0,False,0,0,0,0,DE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005-08-01,20,0,0,0,0,False,0,0,0,0,DE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005-09-01,36,18,0,0,0,False,0,0,0,0,DE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005-10-01,0,16,0,0,0,False,0,0,0,0,DE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005-11-01,35,17,0,0,0,False,0,0,0,0,DE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005-12-01,34,0,0,0,0,False,0,0,0,0,DE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-01-01,15,15,0,0,0,False,0,0,0,0,DE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-02-01,16,16,0,0,0,False,0,0,0,0,DE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-03-01,0,0,0,0,0,False,0,0,0,0,DE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-04-01,36,0,0,0,0,False,0,0,0,0,DE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-05-01,19,25,0,0,0,False,0,0,0,0,DE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-06-01,29,14,0,0,0,False,0,0,0,0,DE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-07-01,37,0,0,0,0,False,0,0,0,0,DE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-08-01,13,0,0,0,0,False,0,0,0,0,DE,0,13,0,0,0,0,0,0,0,0,0,0,0,0
2006-09-01,13,13,0,0,0,False,0,0,0,0,DE,0,12,0,0,0,0,0,0,0,0,0,0,0,0
2006-10-01,17,0,0,0,0,False,0,0,0,0,DE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-11-01,17,12,0,0,0,False,0,0,0,0,DE,0,11,0,0,0,0,0,0,0,0,0,0,0,0
2006-12-01,36,24,0,0,0,False,0,0,0,0,DE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-01-01,27,11,0,0,0,False,0,0,0,0,DE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-02-01,27,11,0,0,0,False,0,0,0,0,DE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-03-01,10,0,0,0,0,False,0,0,0,0,DE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-04-01,33,11,0,0,0,False,0,0,0,0,DE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-05-01,15,10,0,0,0,False,0,0,0,0,DE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-06-01,13,0,0,0,0,False,0,0,0,0,DE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-07-01,37,12,0,0,0,False,0,0,0,0,DE,0,12,0,0,0,0,0,0,0,0,0,0,0,0
2007-08-01,24,12,0,0,0,False,0,0,0,0,DE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-09-01,12,0,0,0,0,False,0,0,0,0,DE,0,11,0,0,0,0,0,0,0,0,0,0,0,0
2007-10-01,10,16,0,0,0,False,0,0,0,0,DE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-11-01,42,0,0,0,0,False,0,0,0,0,DE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-01,28,0,0,0,0,False,0,0,0,0,DE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-01-01,25,10,0,0,0,False,0,0,0,0,DE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-02-01,39,10,0,0,0,False,0,0,0,0,DE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-03-01,19,28,0,0,0,False,0,0,0,0,DE,0,27,0,0,0,0,0,0,0,0,0,0,0,0
2008-04-01,27,9,0,0,0,False,0,0,0,0,DE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-05-01,41,9,0,0,0,False,0,0,0,0,DE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-06-01,22,0,0,0,0,False,0,0,0,0,DE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-07-01,16,10,0,0,0,False,0,0,0,0,DE,0,10,0,0,0,0,0,0,0,0,0,0,0,0
2008-08-01,15,10,0,0,0,False,0,0,0,0,DE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-09-01,31,9,0,0,0,False,0,0,0,0,DE,0,9,0,0,0,0,0,0,0,0,0,0,0,0
2008-10-01,28,0,0,0,0,False,0,0,0,0,DE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-11-01,18,0,0,0,0,False,0,0,0,0,DE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-12-01,44,0,0,0,0,False,0,0,0,0,DE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-01-01,9,8,0,0,0,False,0,0,0,0,DE,0,16,0,0,0,0,0,0,0,0,0,0,0,0
2009-02-01,30,9,0,0,0,False,0,0,0,0,DE,0,8,0,0,0,0,0,0,0,0,0,0,0,0
2009-03-01,22,7,0,0,0,False,0,0,0,0,DE,0,7,0,0,0,0,0,0,0,0,0,0,0,0
2009-04-01,36,8,0,0,0,False,0,0,0,0,DE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-05-01,27,8,0,0,0,False,0,0,0,0,DE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-06-01,31,0,0,0,0,False,0,0,0,0,DE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-07-01,18,13,0,0,0,False,0,0,0,0,DE,0,8,0,0,0,0,0,0,0,0,0,0,0,0
2009-08-01,22,27,0,0,0,False,0,0,0,0,DE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-09-01,24,0,0,0,0,False,0,0,0,0,DE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-10-01,49,7,0,0,0,False,0,0,0,0,DE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-11-01,48,0,0,0,0,False,0,0,0,0,DE,0,8,0,0,0,0,0,0,0,0,0,0,0,0
2009-12-01,21,0,0,0,0,False,0,0,0,0,DE,0,12,0,0,0,0,0,0,0,0,0,0,0,0
2010-01-01,16,12,0,0,0,False,0,0,0,0,DE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-02-01,19,8,0,0,0,False,0,0,0,0,DE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-01,33,7,0,0,0,False,0,0,0,0,DE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-04-01,36,0,0,0,0,False,0,0,0,0,DE,0,7,0,0,0,0,0,0,0,0,0,0,0,0
2010-05-01,38,8,0,0,0,False,0,0,0,0,DE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-06-01,26,0,0,0,0,False,0,0,0,0,DE,0,8,0,0,0,0,0,0,0,0,0,0,0,0
2010-07-01,21,17,0,0,0,False,0,0,0,0,DE,0,8,0,0,0,0,0,0,0,0,0,0,0,0
2010-08-01,20,8,0,0,0,False,0,0,0,0,DE,0,8,0,0,0,0,0,0,0,0,0,0,0,0
