date,cough,fever,amnesia,sore throat,sore joint,isPartial,allergy,diarrhea,runny nose,sneeze,state,itch
2012-06-01,47,61,22,18,0,False,73,34,3,8,OR,20
2012-07-01,42,52,22,16,0,False,53,43,5,6,OR,29
2012-08-01,36,46,17,15,0,False,50,47,2,7,OR,23
2012-09-01,39,53,16,21,0,False,53,45,6,5,OR,20
2012-10-01,34,57,12,19,0,False,47,44,4,5,OR,17
2012-11-01,52,57,16,19,0,False,43,47,4,7,OR,21
2012-12-01,54,53,14,25,0,False,47,49,5,6,OR,21
2013-01-01,65,75,12,27,0,False,48,50,7,8,OR,16
2013-02-01,59,75,15,27,0,False,51,46,6,6,OR,16
2013-03-01,48,72,17,27,0,False,60,48,6,5,OR,18
2013-04-01,44,65,13,25,0,False,76,48,6,5,OR,18
2013-05-01,37,60,9,24,0,False,70,46,5,7,OR,22
2013-06-01,35,63,13,21,0,False,75,56,4,5,OR,24
2013-07-01,18,37,9,9,0,False,28,29,2,2,OR,12
2013-08-01,18,35,8,8,0,False,30,26,2,4,OR,15
2013-09-01,19,32,11,11,0,False,28,22,3,3,OR,10
2013-10-01,23,34,7,11,0,False,27,19,2,3,OR,11
2013-11-01,22,32,7,12,0,False,19,18,3,2,OR,11
2013-12-01,26,41,5,12,0,False,26,24,4,3,OR,10
2014-01-01,36,49,5,18,0,False,29,32,4,4,OR,10
2014-02-01,30,45,6,14,0,False,29,26,3,4,OR,11
2014-03-01,49,67,9,27,0,False,64,46,3,6,OR,19
2014-04-01,30,46,6,17,0,False,48,33,3,5,OR,12
2014-05-01,29,45,8,15,0,False,52,32,4,3,OR,16
2014-06-01,24,42,6,14,0,False,56,36,2,4,OR,12
2014-07-01,18,37,9,11,0,False,36,36,2,3,OR,21
2014-08-01,17,39,12,9,0,False,35,34,2,3,OR,15
2014-09-01,19,40,10,15,0,False,32,33,5,5,OR,14
2014-10-01,21,35,9,12,0,False,22,27,2,3,OR,9
2014-11-01,26,32,7,13,0,False,25,24,3,2,OR,10
2014-12-01,34,41,6,15,0,False,25,24,3,3,OR,10
2015-01-01,40,46,6,18,0,False,30,25,4,4,OR,10
2015-02-01,36,50,7,19,0,False,28,28,3,3,OR,10
2015-03-01,36,51,5,18,0,False,39,28,4,3,OR,11
2015-04-01,30,45,6,15,0,False,39,32,3,4,OR,12
2015-05-01,37,59,8,20,0,False,52,45,5,7,OR,16
2015-06-01,42,62,6,21,0,False,86,56,5,5,OR,30
2015-07-01,33,53,6,16,0,False,53,55,2,6,OR,25
2015-08-01,24,57,7,14,0,False,50,52,3,5,OR,25
2015-09-01,38,57,8,26,0,False,55,51,6,6,OR,25
2015-10-01,49,59,5,23,0,False,49,47,5,7,OR,20
2015-11-01,54,69,5,26,0,False,48,54,6,7,OR,14
2015-12-01,55,80,8,30,0,False,44,54,5,6,OR,21
2016-01-01,57,71,6,23,0,False,44,53,4,8,OR,18
2016-02-01,63,86,5,28,0,False,53,51,5,8,OR,20
2016-03-01,63,82,5,28,0,False,64,53,8,8,OR,21
2016-04-01,48,74,5,29,0,False,79,57,6,9,OR,20
2016-05-01,41,69,8,25,0,False,72,57,5,7,OR,25
2016-06-01,40,68,6,23,0,False,82,58,4,8,OR,24
2016-07-01,31,59,4,17,0,False,58,58,3,6,OR,28
2016-08-01,33,53,4,13,0,False,51,53,3,4,OR,26
2016-09-01,32,48,3,19,0,False,48,43,5,4,OR,17
2016-10-01,42,64,4,21,0,False,46,50,4,4,OR,25
2016-11-01,56,67,5,25,0,False,46,48,6,7,OR,21
2016-12-01,62,72,4,31,0,False,43,46,6,7,OR,22
2017-01-01,64,85,4,26,0,False,46,55,7,6,OR,19
2017-02-01,69,83,5,29,0,False,46,54,6,7,OR,19
2017-03-01,58,76,6,25,0,False,58,59,7,8,OR,20
2017-04-01,52,75,4,32,0,False,69,58,5,7,OR,22
2017-05-01,50,71,4,26,0,False,83,53,6,6,OR,25
2017-06-01,50,66,4,26,0,False,95,63,5,5,OR,29
2017-07-01,34,61,6,17,0,False,63,66,3,7,OR,30
2017-08-01,30,53,5,17,0,False,51,61,3,5,OR,28
2017-09-01,37,61,5,25,0,False,51,59,5,6,OR,23
2017-10-01,52,68,6,22,0,False,60,52,6,6,OR,17
2017-11-01,59,73,5,26,0,False,53,53,4,6,OR,19
2017-12-01,74,92,5,34,0,False,61,57,9,7,OR,24
2018-01-01,80,100,4,31,0,False,59,62,9,10,OR,23
2018-02-01,68,93,3,30,0,False,65,62,6,6,OR,22
2018-03-01,60,88,5,27,0,False,80,62,6,8,OR,22
2018-04-01,54,75,4,25,0,False,83,61,4,5,OR,28
2018-05-01,60,80,4,27,0,False,98,69,6,7,OR,26
2018-06-01,53,71,4,26,0,False,100,68,6,7,OR,29
2018-07-01,37,64,3,18,0,False,71,73,3,5,OR,40
2018-08-01,32,60,4,18,0,False,57,75,5,7,OR,32
2018-09-01,38,54,4,18,0,True,55,54,6,11,OR,24
2004-01-01,12,44,2,9,0,False,38,8,0,7,PA,17
2004-02-01,19,41,3,6,0,False,33,17,0,4,PA,13
2004-03-01,13,41,2,7,0,False,37,14,0,7,PA,17
2004-04-01,10,40,4,8,1,False,46,16,2,2,PA,8
2004-05-01,14,30,3,8,0,False,55,12,2,0,PA,8
2004-06-01,13,37,1,11,0,False,32,13,4,0,PA,10
2004-07-01,14,27,2,8,2,False,30,20,4,2,PA,13
2004-08-01,8,26,2,8,0,False,40,17,5,4,PA,10
2004-09-01,11,33,2,7,0,False,28,12,2,5,PA,10
2004-10-01,18,27,1,7,0,False,37,11,0,4,PA,11
2004-11-01,16,31,5,10,0,False,30,13,2,2,PA,13
2004-12-01,20,56,2,6,0,False,28,12,2,2,PA,10
2005-01-01,18,39,1,11,0,False,31,12,1,4,PA,13
2005-02-01,24,54,3,10,0,False,45,12,0,5,PA,5
2005-03-01,20,48,1,5,1,False,31,12,2,5,PA,6
2005-04-01,17,58,3,8,0,False,57,21,3,5,PA,6
2005-05-01,19,44,4,7,0,False,44,14,1,3,PA,8
2005-06-01,11,40,1,7,0,False,43,10,1,4,PA,14
2005-07-01,10,34,3,9,0,False,35,18,0,4,PA,15
2005-08-01,16,35,2,9,0,False,38,16,1,3,PA,13
2005-09-01,12,36,2,7,0,False,44,12,2,5,PA,17
2005-10-01,15,36,2,9,0,False,33,15,1,4,PA,13
2005-11-01,19,40,4,7,0,False,32,11,1,2,PA,7
2005-12-01,15,45,1,9,0,False,26,16,1,3,PA,7
2006-01-01,19,48,1,12,0,False,28,15,2,4,PA,12
2006-02-01,18,53,2,11,0,False,36,13,1,4,PA,8
2006-03-01,20,55,3,10,0,False,37,13,1,2,PA,5
2006-04-01,16,49,4,10,0,False,44,22,1,7,PA,9
2006-05-01,15,44,2,12,1,False,49,17,2,2,PA,13
2006-06-01,10,38,2,10,1,False,44,16,1,2,PA,12
2006-07-01,14,34,1,10,1,False,43,18,1,3,PA,13
2006-08-01,13,43,1,9,0,False,43,14,1,2,PA,13
2006-09-01,13,37,3,8,1,False,37,14,2,4,PA,9
2006-10-01,16,39,4,8,0,False,33,13,1,4,PA,10
2006-11-01,18,42,2,7,0,False,38,15,2,3,PA,11
2006-12-01,23,44,3,10,0,False,29,15,2,5,PA,6
2007-01-01,28,50,2,9,0,False,38,18,2,4,PA,9
2007-02-01,20,53,2,8,0,False,37,21,2,3,PA,9
2007-03-01,18,55,1,8,0,False,39,17,1,4,PA,7
2007-04-01,21,46,2,11,0,False,40,18,1,2,PA,12
2007-05-01,13,41,3,10,0,False,62,20,3,3,PA,10
2007-06-01,14,44,2,5,0,False,46,17,1,3,PA,14
2007-07-01,13,42,1,6,0,False,36,16,2,4,PA,12
2007-08-01,14,38,3,6,0,False,38,18,1,3,PA,13
2007-09-01,18,38,1,10,0,False,48,15,2,5,PA,15
2007-10-01,22,39,3,7,0,False,43,16,2,5,PA,10
2007-11-01,23,42,2,8,0,False,38,18,2,4,PA,9
2007-12-01,25,36,2,10,0,False,31,19,1,3,PA,10
2008-01-01,26,47,1,10,0,False,39,21,4,4,PA,11
2008-02-01,29,53,2,11,0,False,33,17,2,3,PA,7
2008-03-01,24,50,3,10,0,False,42,20,2,4,PA,11
2008-04-01,22,47,4,10,0,False,56,17,3,2,PA,9
2008-05-01,19,44,3,12,0,False,52,19,1,3,PA,12
2008-06-01,17,36,3,8,1,False,45,23,1,3,PA,17
2008-07-01,16,37,1,8,0,False,41,24,1,3,PA,20
2008-08-01,14,36,2,9,0,False,43,22,2,4,PA,14
2008-09-01,16,37,2,10,1,False,47,27,2,4,PA,15
2008-10-01,20,44,3,9,0,False,39,18,2,5,PA,11
2008-11-01,25,40,3,11,0,False,40,22,2,4,PA,13
2008-12-01,23,44,3,12,0,False,34,24,2,5,PA,10
2009-01-01,24,47,3,11,0,False,39,29,2,4,PA,11
2009-02-01,28,50,2,16,1,False,36,26,3,5,PA,8
2009-03-01,29,53,1,11,0,False,39,26,2,5,PA,9
2009-04-01,25,53,4,13,0,False,57,24,4,5,PA,11
2009-05-01,23,46,3,14,0,False,56,25,1,7,PA,14
2009-06-01,19,45,2,11,0,False,54,24,3,6,PA,20
2009-07-01,16,41,2,10,0,False,51,31,3,4,PA,15
2009-08-01,18,43,2,11,0,False,51,27,2,4,PA,18
2009-09-01,27,47,2,16,1,False,53,30,5,5,PA,12
2009-10-01,38,60,3,16,0,False,42,25,3,6,PA,11
2009-11-01,32,55,4,17,0,False,38,32,3,5,PA,11
2009-12-01,26,45,4,13,0,False,39,30,4,5,PA,10
2010-01-01,23,51,3,14,0,False,37,29,3,5,PA,14
2010-02-01,23,51,3,14,0,False,39,28,3,5,PA,12
2010-03-01,24,51,2,15,0,False,46,36,4,7,PA,10
2010-04-01,25,51,3,15,0,False,67,36,3,5,PA,13
2010-05-01,22,52,3,14,0,False,54,36,4,7,PA,15
2010-06-01,19,45,2,11,1,False,56,34,3,5,PA,19
2010-07-01,21,43,2,10,0,False,48,38,2,3,PA,19
2010-08-01,23,44,2,11,0,False,50,39,2,5,PA,20
2010-09-01,28,48,6,15,0,False,54,35,4,5,PA,18
2010-10-01,32,46,6,12,0,False,46,30,3,5,PA,16
2010-11-01,30,52,6,16,0,False,42,32,3,6,PA,13
2010-12-01,30,52,8,17,0,False,37,34,4,5,PA,14
2011-01-01,35,57,9,17,0,False,38,36,4,6,PA,13
2011-02-01,36,74,7,17,0,False,43,36,4,5,PA,14
2011-03-01,35,68,6,19,0,False,51,41,5,6,PA,16
2011-04-01,28,59,10,18,1,False,51,37,3,7,PA,17
2011-05-01,26,52,7,21,0,False,70,40,4,6,PA,20
2011-06-01,25,55,5,18,0,False,55,39,3,4,PA,24
2011-07-01,21,47,7,14,0,False,46,48,2,6,PA,24
2011-08-01,21,47,5,15,1,False,50,42,3,6,PA,23
2011-09-01,31,49,6,16,0,False,51,43,3,6,PA,21
2011-10-01,33,48,6,16,1,False,50,41,4,7,PA,16
2011-11-01,42,53,7,21,0,False,41,37,4,6,PA,18
2011-12-01,40,49,7,20,0,False,39,37,4,6,PA,17
2012-01-01,43,57,6,20,0,False,47,44,4,7,PA,14
2012-02-01,48,56,6,18,0,False,41,45,6,5,PA,18
2012-03-01,35,57,7,20,0,False,57,46,4,7,PA,17
2012-04-01,37,61,8,20,0,False,68,47,4,8,PA,17
2012-05-01,33,51,7,22,0,False,60,42,4,6,PA,21
2012-06-01,27,50,11,17,0,False,54,48,2,5,PA,24
2012-07-01,31,51,12,16,0,False,52,54,3,5,PA,27
2012-08-01,29,49,9,17,0,False,55,51,4,6,PA,26
2012-09-01,37,51,7,20,0,False,56,45,6,6,PA,21
2012-10-01,36,61,7,17,0,False,48,40,4,7,PA,18
2012-11-01,37,49,8,21,0,False,44,42,4,6,PA,16
2012-12-01,48,65,7,23,0,False,42,49,5,7,PA,16
2013-01-01,54,77,9,25,0,False,41,48,7,7,PA,15
2013-02-01,44,67,10,25,0,False,43,52,8,8,PA,16
2013-03-01,40,59,9,23,0,False,55,62,6,7,PA,18
2013-04-01,35,60,9,21,0,False,71,57,5,7,PA,20
2013-05-01,32,55,8,23,0,False,74,52,5,7,PA,18
2013-06-01,26,47,7,19,0,False,60,53,4,7,PA,28
2013-07-01,23,49,6,16,0,False,51,58,3,6,PA,31
2013-08-01,22,47,7,18,0,False,57,53,4,6,PA,26
2013-09-01,30,49,10,22,0,False,56,47,6,8,PA,23
2013-10-01,38,47,7,19,0,False,45,43,4,7,PA,19
2013-11-01,38,50,6,22,0,False,46,44,4,7,PA,21
2013-12-01,41,52,5,22,0,False,43,46,5,6,PA,16
2014-01-01,46,63,5,23,0,False,43,50,6,8,PA,17
2014-02-01,35,61,5,20,0,False,46,49,6,7,PA,18
2014-03-01,37,60,4,21,0,False,50,56,6,6,PA,19
2014-04-01,36,63,6,21,0,False,68,58,5,8,PA,17
2014-05-01,35,59,5,22,0,False,78,54,6,7,PA,23
2014-06-01,32,55,6,20,0,False,62,57,4,8,PA,28
2014-07-01,27,49,10,18,0,False,56,59,3,7,PA,30
2014-08-01,25,50,13,17,0,False,59,60,5,7,PA,27
2014-09-01,37,54,13,22,0,False,56,46,6,6,PA,22
2014-10-01,39,61,12,22,0,False,51,47,6,7,PA,21
2014-11-01,44,55,9,24,0,False,48,46,7,7,PA,21
2014-12-01,58,67,7,29,0,False,46,54,7,5,PA,19
2015-01-01,54,70,6,26,0,False,48,57,7,6,PA,20
2015-02-01,49,69,5,24,0,False,47,58,7,8,PA,19
2015-03-01,44,75,5,25,0,False,54,63,6,7,PA,19
2015-04-01,45,63,4,24,0,False,69,60,6,7,PA,19
2015-05-01,37,61,5,24,0,False,88,57,5,7,PA,24
2015-06-01,33,57,5,20,0,False,60,58,4,6,PA,29
2015-07-01,32,55,4,19,1,False,53,61,3,6,PA,32
2015-08-01,29,53,3,19,0,False,58,64,4,7,PA,30
2015-09-01,37,56,7,23,0,False,60,51,6,7,PA,24
2015-10-01,45,53,5,20,0,False,53,49,5,7,PA,20
2015-11-01,55,60,4,24,0,False,51,49,5,7,PA,21
2015-12-01,55,65,5,28,0,False,49,57,5,9,PA,19
2016-01-01,60,67,4,26,0,False,47,59,7,8,PA,21
2016-02-01,53,75,4,24,0,False,47,62,7,7,PA,20
2016-03-01,52,75,4,26,0,False,57,61,7,7,PA,21
2016-04-01,44,65,5,23,0,False,67,59,6,7,PA,23
2016-05-01,40,58,4,24,0,False,64,62,5,8,PA,21
2016-06-01,36,57,3,18,0,False,60,64,4,8,PA,34
2016-07-01,28,53,4,18,0,False,51,70,4,6,PA,37
2016-08-01,34,53,3,18,0,False,55,67,5,6,PA,34
2016-09-01,40,53,3,24,0,False,59,59,7,6,PA,25
2016-10-01,48,54,3,23,0,False,55,56,6,6,PA,24
2016-11-01,53,55,4,26,0,False,45,53,6,6,PA,23
2016-12-01,60,58,4,26,0,False,43,63,8,8,PA,20
2017-01-01,64,76,3,28,0,False,51,66,10,8,PA,20
2017-02-01,61,89,4,29,0,False,49,66,11,8,PA,21
2017-03-01,51,71,4,23,0,False,54,61,7,7,PA,21
2017-04-01,45,67,4,26,0,False,79,62,6,7,PA,23
2017-05-01,42,61,4,28,0,False,76,62,5,8,PA,27
2017-06-01,35,61,3,23,0,False,65,68,4,7,PA,32
2017-07-01,32,54,3,21,0,False,59,78,4,7,PA,37
2017-08-01,32,50,3,20,0,False,61,65,4,7,PA,35
2017-09-01,46,64,3,26,0,False,62,64,8,7,PA,28
2017-10-01,50,61,5,22,0,False,54,61,5,7,PA,23
2017-11-01,60,64,3,28,0,False,51,59,6,7,PA,23
2017-12-01,65,69,4,30,0,False,46,66,8,9,PA,20
2018-01-01,71,86,4,30,0,False,51,76,10,9,PA,24
2018-02-01,68,100,3,32,0,False,53,67,9,8,PA,22
2018-03-01,51,72,3,28,0,False,54,64,8,7,PA,23
2018-04-01,46,65,3,25,0,False,67,69,7,7,PA,25
2018-05-01,43,66,3,25,0,False,91,70,5,8,PA,28
2018-06-01,36,60,2,22,0,False,66,72,5,6,PA,35
2018-07-01,31,57,2,21,0,False,66,81,4,6,PA,37
2018-08-01,34,53,3,20,0,False,64,78,3,7,PA,36
2018-09-01,37,60,3,26,0,True,61,71,8,7,PA,32
2004-01-01,16,40,16,16,0,False,47,38,0,0,RI,21
2004-02-01,77,23,0,31,0,False,54,18,0,0,RI,0
2004-03-01,0,46,37,0,0,False,43,22,22,0,RI,48
2004-04-01,14,43,0,0,0,False,33,17,0,0,RI,0
2004-05-01,26,79,0,0,0,False,23,15,15,15,RI,67
2004-06-01,28,86,0,28,0,False,33,17,0,17,RI,18
2004-07-01,22,52,0,0,0,False,35,35,17,0,RI,39
2004-08-01,0,34,0,0,0,False,48,24,16,0,RI,35
2004-09-01,12,41,0,24,0,False,34,28,0,14,RI,31
2004-10-01,35,29,0,0,0,False,41,14,0,0,RI,38
2004-11-01,12,54,12,0,0,False,35,0,0,14,RI,15
2004-12-01,21,43,21,21,0,False,37,13,0,0,RI,14
2005-01-01,19,38,10,10,0,False,51,11,0,0,RI,12
2005-02-01,15,64,10,10,0,False,12,12,12,12,RI,13
2005-03-01,20,74,0,16,0,False,53,10,0,0,RI,21
2005-04-01,29,96,0,14,0,False,45,17,0,0,RI,12
2005-05-01,17,50,8,8,0,False,49,20,0,0,RI,32
2005-06-01,9,47,0,19,0,False,33,17,0,0,RI,31
2005-07-01,14,47,0,19,0,False,33,22,0,0,RI,12
2005-08-01,22,27,9,0,0,False,57,10,0,10,RI,23
2005-09-01,11,54,0,15,0,False,100,9,0,0,RI,10
2005-10-01,14,52,7,21,0,False,24,16,8,0,RI,27
2005-11-01,24,45,0,14,0,False,41,24,0,8,RI,18
2005-12-01,13,27,7,7,0,False,39,16,0,0,RI,9
2006-01-01,28,40,9,6,0,False,32,11,11,7,RI,8
2006-02-01,22,25,6,9,0,False,29,26,0,0,RI,0
2006-03-01,30,27,0,14,0,False,29,10,6,6,RI,11
2006-04-01,14,58,6,14,0,False,58,20,0,7,RI,15
2006-05-01,16,49,8,11,0,False,26,19,6,0,RI,14
2006-06-01,24,40,0,6,0,False,32,14,0,7,RI,16
2006-07-01,15,43,0,12,0,False,36,25,14,7,RI,16
2006-08-01,17,56,0,11,0,False,20,20,0,7,RI,7
2006-09-01,18,33,0,15,0,False,18,24,0,12,RI,7
2006-10-01,28,45,5,12,0,False,33,19,0,11,RI,6
2006-11-01,24,59,9,5,0,False,30,14,11,0,RI,12
2006-12-01,39,36,0,12,0,False,28,11,0,9,RI,13
2007-01-01,36,51,4,0,0,False,26,5,0,5,RI,12
2007-02-01,16,54,4,7,0,False,29,24,5,5,RI,12
2007-03-01,16,55,8,8,0,False,31,19,0,5,RI,16
2007-04-01,14,39,12,12,0,False,26,19,5,14,RI,8
2007-05-01,18,61,6,12,0,False,53,9,0,5,RI,20
2007-06-01,14,37,0,7,0,False,49,11,6,0,RI,24
2007-07-01,11,38,0,11,0,False,27,25,0,10,RI,11
2007-08-01,17,27,8,12,0,False,39,10,0,5,RI,8
2007-09-01,21,35,0,4,0,False,50,18,0,9,RI,13
2007-10-01,28,45,0,10,0,False,41,8,8,6,RI,13
2007-11-01,28,58,5,7,0,False,53,14,4,0,RI,11
2007-12-01,18,39,5,16,0,False,32,17,4,4,RI,12
2008-01-01,30,51,3,10,0,False,41,14,0,8,RI,4
2008-02-01,27,51,5,12,0,False,20,14,4,6,RI,11
2008-03-01,31,42,3,10,0,False,25,19,4,0,RI,4
2008-04-01,29,51,10,8,0,False,52,19,8,8,RI,6
2008-05-01,19,58,7,14,0,False,58,18,4,4,RI,15
2008-06-01,21,34,4,17,0,False,26,18,0,9,RI,12
2008-07-01,33,38,0,11,0,False,43,19,4,4,RI,33
2008-08-01,7,31,0,9,0,False,40,15,0,4,RI,19
2008-09-01,23,35,3,12,0,False,36,25,4,7,RI,14
2008-10-01,19,49,9,12,0,False,25,27,0,3,RI,15
2008-11-01,22,49,11,9,0,False,35,26,7,4,RI,16
2008-12-01,28,61,9,3,0,False,26,15,0,4,RI,16
2009-01-01,24,60,6,18,0,False,37,16,3,7,RI,10
2009-02-01,37,57,3,11,0,False,31,14,5,7,RI,8
2009-03-01,24,49,3,17,0,False,46,31,0,5,RI,14
2009-04-01,22,42,4,17,0,False,49,12,3,3,RI,19
2009-05-01,23,43,6,24,0,False,50,14,7,9,RI,18
2009-06-01,28,53,3,13,0,False,62,27,0,8,RI,17
2009-07-01,13,56,3,10,0,False,45,20,8,0,RI,20
2009-08-01,12,63,3,10,0,False,36,28,8,6,RI,26
2009-09-01,26,39,3,17,0,False,41,28,4,7,RI,23
2009-10-01,36,65,3,22,0,False,45,16,3,13,RI,14
2009-11-01,57,81,8,31,0,False,42,18,7,0,RI,13
2009-12-01,41,42,10,17,0,False,43,17,3,7,RI,9
2010-01-01,34,38,11,13,0,False,31,25,5,8,RI,11
2010-02-01,26,59,6,18,0,False,50,18,0,8,RI,11
2010-03-01,29,53,5,18,0,False,39,25,0,3,RI,7
2010-04-01,25,59,8,24,0,False,45,27,0,0,RI,9
2010-05-01,29,51,6,16,0,False,52,32,3,5,RI,15
2010-06-01,11,61,6,14,0,False,55,29,0,6,RI,22
2010-07-01,20,47,9,15,0,False,49,35,0,5,RI,27
2010-08-01,22,53,3,13,0,False,60,34,0,3,RI,23
2010-09-01,22,47,4,18,0,False,37,37,5,6,RI,24
2010-10-01,44,53,11,20,0,False,50,23,0,6,RI,21
2010-11-01,34,61,12,12,0,False,47,13,3,6,RI,9
2010-12-01,34,50,13,19,0,False,13,31,7,7,RI,18
2011-01-01,27,55,9,14,0,False,48,30,2,6,RI,11
2011-02-01,44,67,8,17,0,False,37,17,5,3,RI,10
2011-03-01,29,53,4,21,0,False,39,42,7,4,RI,8
2011-04-01,33,68,13,27,0,False,65,35,4,3,RI,13
2011-05-01,33,48,8,32,0,False,70,24,4,8,RI,14
2011-06-01,29,46,6,23,0,False,44,43,4,5,RI,20
2011-07-01,19,56,4,21,0,False,35,35,3,6,RI,24
2011-08-01,24,53,4,12,0,False,37,31,3,7,RI,27
2011-09-01,25,53,6,20,0,False,51,34,5,6,RI,14
2011-10-01,30,52,8,13,0,False,53,33,2,6,RI,16
2011-11-01,41,47,11,16,0,False,36,26,3,9,RI,25
2011-12-01,36,50,4,25,0,False,40,43,4,4,RI,18
2012-01-01,71,50,6,21,0,False,48,26,2,3,RI,11
2012-02-01,42,47,9,32,0,False,38,51,7,4,RI,18
2012-03-01,45,48,11,14,0,False,59,34,5,6,RI,13
2012-04-01,44,51,9,23,0,False,65,43,6,6,RI,15
2012-05-01,28,55,6,30,0,False,48,35,5,3,RI,8
2012-06-01,40,51,15,23,0,False,44,43,2,5,RI,23
2012-07-01,46,49,15,15,0,False,47,32,4,10,RI,27
2012-08-01,32,54,9,22,0,False,54,49,5,5,RI,29
2012-09-01,34,53,11,26,0,False,54,39,3,7,RI,18
2012-10-01,38,55,11,18,0,False,41,35,4,7,RI,17
2012-11-01,46,43,8,27,0,False,43,28,2,5,RI,15
2012-12-01,68,58,7,37,0,False,37,31,8,9,RI,20
2013-01-01,63,70,13,29,0,False,36,45,2,6,RI,15
2013-02-01,38,40,11,21,0,False,45,44,5,7,RI,17
2013-03-01,48,53,15,28,0,False,51,43,10,4,RI,22
2013-04-01,35,53,7,20,0,False,52,47,4,13,RI,17
2013-05-01,36,54,9,19,0,False,63,48,7,10,RI,22
2013-06-01,38,55,7,26,0,False,55,48,2,2,RI,20
2013-07-01,30,47,13,18,0,False,39,55,5,4,RI,28
2013-08-01,21,58,7,15,0,False,53,57,1,5,RI,32
2013-09-01,36,51,11,18,0,False,60,36,3,8,RI,25
2013-10-01,44,54,8,17,0,False,45,40,3,7,RI,17
2013-11-01,55,49,7,24,0,False,49,31,2,5,RI,15
2013-12-01,49,59,6,24,0,False,40,45,6,7,RI,20
2014-01-01,51,64,5,22,0,False,48,38,6,4,RI,17
2014-02-01,44,76,5,26,0,False,42,42,6,6,RI,17
2014-03-01,41,63,6,16,0,False,45,51,6,11,RI,10
2014-04-01,53,76,9,24,0,False,58,52,8,5,RI,17
2014-05-01,41,60,8,27,0,False,73,46,5,5,RI,22
2014-06-01,39,58,9,25,0,False,53,51,2,7,RI,23
2014-07-01,32,50,16,21,0,False,51,51,2,10,RI,22
2014-08-01,28,52,16,18,0,False,61,53,4,8,RI,26
2014-09-01,32,48,14,19,0,False,54,41,6,3,RI,16
2014-10-01,47,62,10,31,0,False,44,36,2,4,RI,15
2014-11-01,50,54,13,29,0,False,43,34,5,8,RI,16
2014-12-01,62,65,5,18,0,False,39,41,3,6,RI,19
2015-01-01,61,66,9,24,0,False,44,56,7,6,RI,19
2015-02-01,52,78,10,22,0,False,48,41,4,7,RI,16
2015-03-01,46,73,8,23,0,False,45,54,6,6,RI,17
2015-04-01,46,80,5,30,0,False,51,49,9,8,RI,17
2015-05-01,36,56,3,23,0,False,86,44,3,3,RI,15
2015-06-01,36,60,5,12,0,False,57,57,4,6,RI,23
2015-07-01,30,55,6,20,0,False,53,60,1,6,RI,25
2015-08-01,40,63,4,23,0,False,59,57,2,7,RI,28
2015-09-01,41,61,7,19,0,False,64,37,6,5,RI,26
2015-10-01,49,53,6,21,0,False,42,37,7,9,RI,19
2015-11-01,59,68,7,29,0,False,46,38,4,7,RI,15
2015-12-01,60,72,7,29,0,False,34,38,2,13,RI,22
2016-01-01,53,84,4,25,0,False,45,44,4,7,RI,22
2016-02-01,63,72,3,30,0,False,41,47,6,9,RI,23
2016-03-01,63,80,4,26,0,False,47,54,7,2,RI,12
2016-04-01,51,71,6,31,0,False,49,57,3,7,RI,18
2016-05-01,47,69,3,25,0,False,63,53,3,6,RI,19
2016-06-01,46,60,3,21,0,False,62,51,4,5,RI,26
2016-07-01,33,62,3,25,0,False,55,50,4,3,RI,26
2016-08-01,27,50,4,20,0,False,50,57,3,5,RI,22
2016-09-01,40,65,5,30,0,False,58,52,4,8,RI,22
2016-10-01,48,59,6,26,0,False,40,42,7,6,RI,19
2016-11-01,52,55,3,27,0,False,42,47,4,7,RI,17
2016-12-01,62,69,7,22,0,False,48,52,7,7,RI,20
2017-01-01,70,74,5,26,0,False,38,55,9,7,RI,24
2017-02-01,70,88,4,32,0,False,35,62,8,7,RI,18
2017-03-01,43,70,4,29,0,False,47,60,6,6,RI,10
2017-04-01,57,75,5,30,0,False,69,62,4,6,RI,16
2017-05-01,51,59,5,34,0,False,80,50,6,5,RI,26
2017-06-01,41,56,2,27,0,False,61,49,4,7,RI,32
2017-07-01,37,67,1,25,0,False,58,61,3,7,RI,32
2017-08-01,36,54,4,21,0,False,64,59,2,5,RI,28
2017-09-01,53,64,5,33,0,False,56,52,4,5,RI,29
2017-10-01,48,57,7,25,0,False,49,46,4,9,RI,25
2017-11-01,70,60,6,26,0,False,56,48,3,7,RI,23
2017-12-01,78,70,6,28,0,False,47,56,6,6,RI,20
2018-01-01,70,98,5,26,0,False,54,64,10,12,RI,19
2018-02-01,75,100,2,32,0,False,47,56,8,7,RI,13
2018-03-01,51,75,3,30,0,False,43,55,5,4,RI,12
2018-04-01,55,82,4,27,0,False,61,62,4,6,RI,21
2018-05-01,38,76,4,27,0,False,75,62,8,6,RI,24
2018-06-01,40,65,4,25,0,False,60,63,6,5,RI,30
2018-07-01,43,64,4,20,0,False,63,76,3,5,RI,21
2018-08-01,33,60,2,20,0,False,48,75,4,5,RI,32
2018-09-01,35,61,0,23,0,True,59,64,4,4,RI,18
2004-01-01,15,41,0,7,0,False,30,20,0,0,SC,10
2004-02-01,17,52,0,0,0,False,37,37,0,0,SC,0
2004-03-01,18,23,0,0,0,False,42,0,0,0,SC,18
2004-04-01,10,35,0,14,0,False,32,18,9,0,SC,0
2004-05-01,13,26,6,13,0,False,38,13,0,9,SC,21
